lsoa_code,intercept,curio_canopy_percentage,Population Density;Persons per hectare;2012,owner_occupied
E01003866,7.704804348036481,-0.03734136660271921,-0.007330469499617853,-0.03181637728454078
E01003867,7.602828073258436,-0.03176030837706991,-0.006160707504133764,-0.030908157158489144
E01003868,7.48570216466328,-0.02903844704047289,-0.007300486290738994,-0.030472159251094113
E01003869,7.682055986418465,-0.03411132668313719,-0.007006503657614128,-0.031660452491523675
E01003870,7.603498256570979,-0.030642237389385922,-0.006332708494153715,-0.0308611496079303
E01003871,7.879322721066537,-0.0471538945355359,-0.007447241141726728,-0.03323037536285504
E01003872,7.67870563325071,-0.03805154462354246,-0.007592664499473913,-0.03171022279244023
E01003873,7.382583194418525,-0.0344686896649757,-0.008142396927873836,-0.0310633490466908
E01003874,7.251945982975432,-0.031425479536815425,-0.008094431540672534,-0.030078073725577033
E01003875,6.9356920008649725,-0.028274111482111168,-0.007038746228831173,-0.027734827490250188
E01003876,7.487066958367487,-0.03444652578449165,-0.00823237714965932,-0.03140544647945989
E01003877,7.279297463623098,-0.028156095627994336,-0.008249616662924366,-0.030303446305943896
E01003878,7.029839611511682,-0.02285061355530263,-0.008182084045165872,-0.028220813475177128
E01003879,7.098896195111814,-0.02212333330198641,-0.007891824994904782,-0.029076755686694194
E01003880,7.548425003679248,-0.024339995538563326,-0.00579258781994396,-0.03192970922010422
E01003881,7.493573751953718,-0.02198912780495425,-0.004814333763440868,-0.032831250784241914
E01003882,7.59473195296058,-0.027189105795256914,-0.006382275079031397,-0.031208917427562002
E01003883,7.607499999305164,-0.031179211180323317,-0.006197119265147006,-0.03010866503117971
E01003884,7.614351081036822,-0.02958129185895637,-0.006029869962403174,-0.03089170567727487
E01003885,7.652355882888344,-0.03475001815777166,-0.005739705735095188,-0.029968890329554635
E01003886,7.120115871590452,-0.010928823662090735,-0.002177553596011904,-0.034054053520739314
E01003887,7.0182192495482205,-0.008666640305173738,-0.0033305498087163408,-0.03287820410092631
E01003888,7.139680474406474,-0.016058124443783545,-0.002194601908624215,-0.03270894662887523
E01003889,7.068078060336249,-0.011823965051770045,-0.004347920888303969,-0.0321255192287089
E01003890,7.335284061406311,-0.016793831232180166,-0.0027490236299187007,-0.03429588699163361
E01003891,7.0258403105966325,-0.007539709135988519,-0.0033487534392689358,-0.03293158703990101
E01003892,7.269638714985611,-0.02429642532439341,-0.007923955516546623,-0.029284930218432436
E01003893,7.496933115088955,-0.03194986434541704,-0.007942075381728636,-0.0307398740781414
E01003894,7.376945245882609,-0.026682255093494776,-0.007541977016672861,-0.029789448713975146
E01003895,7.422819759368466,-0.025263038523780024,-0.00702987568145822,-0.030142491725056484
E01003896,7.498235720980868,-0.024088766319265768,-0.006861240799039947,-0.03106162459217658
E01003897,7.604052928078237,-0.02684030439336143,-0.006707390372665697,-0.03152582042493596
E01003898,7.619698099739838,-0.03277798537558171,-0.006065484726512933,-0.02962839388206408
E01003899,7.543932851345802,-0.03212556037040058,-0.005856069070231068,-0.028612535964444127
E01003900,7.503508817670908,-0.033194556038197494,-0.005427668104925058,-0.028194596983318915
E01003901,7.434705848749149,-0.028077738619752667,-0.005421693094625073,-0.028132701119136537
E01003902,7.4299243118585565,-0.029433109230754796,-0.005809809790022919,-0.027384321068873098
E01003903,7.293154628413506,-0.02480163689613942,-0.006081201203175097,-0.025865993408207645
E01003904,7.5527145269392735,-0.030724304996257647,-0.005808742774938949,-0.029230180419136696
E01003905,7.43867914083979,-0.02474354833427338,-0.004843300708674321,-0.029801304701752424
E01003906,7.404807424418226,-0.021584917239850916,-0.004491400234752982,-0.029814902051659462
E01003907,7.163969231261826,-0.014652817567655484,-0.0038857156248491643,-0.02746085952600943
E01003908,7.3283169168893245,-0.0188739877201597,-0.004173918534351692,-0.029132655876504147
E01003909,7.39618338520936,-0.024396388661227255,-0.004806366960329042,-0.028909510587937236
E01003910,7.480911614521743,-0.0281283592972328,-0.005315720392802872,-0.029475660817906636
E01003911,7.348817294142986,-0.022603277202186224,-0.006354458764048412,-0.024804122108431755
E01003912,7.179065482801904,-0.01918902158294164,-0.005861876492364363,-0.022570402055602703
E01003913,7.420611790589564,-0.024571117504710485,-0.0065464293074235305,-0.026503270844597273
E01003914,7.644868882837047,-0.029195949509418947,-0.007351451038289826,-0.02783691879548782
E01003915,7.609705624635777,-0.029302833718918966,-0.007120260277774273,-0.02793646479711277
E01003916,6.833642715454509,-0.012237282930904137,-0.00471005772775479,-0.018405553469166197
E01003917,7.077792805772373,-0.01691306496868678,-0.005462301709556378,-0.02161741263960301
E01003918,6.949975576016546,-0.015144239709146173,-0.005007532959471808,-0.019870860116899428
E01003919,6.903348372863515,-0.016771321994519722,-0.0048002292612852725,-0.018525530310565672
E01003920,6.762378649448243,-0.014957194215677861,-0.004273660749918634,-0.01655718307617493
E01003921,7.147167322653757,-0.01913160903389321,-0.005630451741276296,-0.023151529756883164
E01003922,7.349937716328244,-0.02292061484883865,-0.006231930976786127,-0.02630933349390769
E01003923,6.464301411560323,-0.01650387459178753,-0.0030375506930052877,-0.010139944382844478
E01003924,6.597799743150359,-0.01519839186973771,-0.0036795293391437512,-0.012731947893558422
E01003925,6.731943860174974,-0.013015463712683929,-0.004232136259230043,-0.01625076903744651
E01003926,6.5805364785091305,-0.016849422212467376,-0.0036081840771089407,-0.0120540460189722
E01003927,7.117837391801331,-0.004328108451745109,-0.005193140508548162,-0.0343940437313181
E01003929,7.188469479399562,-0.003382450100134274,-0.005364481495745871,-0.03796439501886344
E01003930,6.939132666204327,-0.01091716418727951,-0.004531612187855134,-0.025102228439291628
E01003932,6.88202260556212,-0.012254042983676529,-0.004167278919266716,-0.024159831306630117
E01003933,6.824916082072417,-0.015410070856228527,-0.0038780005183094686,-0.020890803977976657
E01003934,7.346022493788878,-0.006500607425567843,-0.00651126555440218,-0.033260222391893655
E01003935,7.210849343932882,-0.0027759817331651747,-0.0059779937661983045,-0.03557608883191523
E01003936,7.130833966120024,-0.004016822044975205,-0.005025697304529005,-0.03708011226137894
E01003937,7.030434862152397,-0.006515220929985005,-0.004739520465519701,-0.031787806205771485
E01003938,7.210059902233394,-0.0041846663223178105,-0.005192793690526377,-0.04028848104794092
E01003939,7.201550049805101,-0.003769936592795427,-0.005241162967470305,-0.03960758155044437
E01003940,7.161393872325534,-0.003580513110879791,-0.0051409053524344855,-0.038726236364264706
E01003941,7.142969822473757,-0.00326242731670431,-0.005194308471117814,-0.03809793861537798
E01003942,7.115785795398907,-0.004121647191490563,-0.004934156370759573,-0.037132024263108715
E01003943,7.0154367471931165,-0.00685986163969061,-0.004635609229517808,-0.03163670954825961
E01003945,6.183560360471489,-0.004601350805004298,0.00012175985894243707,-0.020726243237178893
E01003946,6.398543450728485,-0.005607263385074068,-0.0010376094373807966,-0.02162102096606974
E01003947,6.34419199108606,-0.005021015863652979,-0.0007359163662935264,-0.021762724891167415
E01003948,6.277632366002038,-0.007601455147258407,-0.00045908214583269963,-0.017892408217124414
E01003949,6.634248637839252,-0.007008915343649729,-0.0029062260465787366,-0.02624972340845411
E01003950,6.583868325766393,-0.006767135159713465,-0.003033580722852091,-0.02562169708716053
E01003951,6.367080759353281,-0.001922300450022934,-0.0016281507061244103,-0.024327156658348722
E01003952,7.46920176961449,-0.029414008054350974,-0.006054902208817594,-0.03056554746315547
E01003953,7.651847987176713,-0.032132030384585404,-0.006461228851146698,-0.03242664382579999
E01003954,7.238025188477344,-0.024677855422209898,-0.005455164664186385,-0.028710695950420372
E01003955,7.222060559131594,-0.022659373007680304,-0.005386298811195032,-0.028862822297803417
E01003956,6.907339192649705,-0.01904478005392569,-0.0046572365216441,-0.02583398675727752
E01003957,6.906929771801828,-0.015927231282503028,-0.0045511336334860585,-0.026451598389709535
E01003958,6.685968666836994,-0.011870686984965934,-0.0038797190771929814,-0.025086674994804003
E01003960,6.987971280875348,-0.005427573896470621,-0.004538307393513509,-0.03267689005710284
E01003961,6.841963744514548,-0.003278160424263402,-0.0043609596707357996,-0.028762647556982802
E01003963,6.649432720403223,-0.013474129492256372,-0.0032754640769103614,-0.0187341859799067
E01003964,6.353783691936436,0.0026667562356840076,-0.0034659354184674277,-0.016811148292401656
E01003966,6.539724006587829,0.004380562555935648,-0.004023246751887864,-0.02348059358968302
E01003967,6.415085532007948,-0.012571885562463801,-0.002970254907455135,-0.009992863301342166
E01003968,6.3526506579957305,-0.003399050795690747,-0.0032042667209609813,-0.012613331869370118
E01003969,6.416544745326026,-0.014600277444975048,-0.0028343390052716195,-0.009871092739898503
E01003970,6.398201683072773,-0.00937309509156234,-0.0030828320252099823,-0.010555101532405827
E01003971,6.451405077572668,-0.002987385437572028,-0.003387653645924111,-0.01719877066660947
E01003972,6.536688720901016,-0.008858747311033347,-0.0032584528446878832,-0.01723167964475267
E01003973,6.53230443557089,-0.013333987558445849,-0.003029945963736702,-0.014934260451328644
E01003974,6.42121901786901,-0.006972706138902952,-0.003126936049816685,-0.013879870936860425
E01003975,7.0399654306851485,-0.0028783466178675136,-0.005233465341262209,-0.03646642537639832
E01003976,7.16947443644937,-0.004248244972331587,-0.005376942055208941,-0.03907358178871279
E01003977,6.776605401161321,0.0007466374947759572,-0.004923822097494755,-0.030332897237986958
E01003978,6.957880121453303,-0.001314699803254983,-0.005108353347541784,-0.03406567720353611
E01003979,7.051357100255348,-0.0019389135084863644,-0.005086244394274564,-0.035486188868497276
E01003980,6.783492974039976,0.0022045878712709816,-0.004684246905657288,-0.029455792453677864
E01003981,7.233636909580647,-0.004204164427770023,-0.005289895824540464,-0.04159817100899866
E01003983,6.5373666332146385,-0.013744052295979772,-0.0038217338563864764,-0.01370878393163913
E01003984,6.6533776157988225,-0.021096083398878963,-0.0035996267460145343,-0.01760195855610797
E01003986,6.2992226582811295,0.004897702195688657,-0.0032943671376956416,-0.02734736741138058
E01003987,6.195871129884538,-0.0009726959855127669,-0.0028680138538560657,-0.016193790941862504
E01003988,6.393356620998848,-0.01763025175095672,-0.002729929650017868,-0.014620489469126642
E01003989,6.365366187535074,-0.008398394067232043,-0.003453668821571149,-0.011672695031557118
E01003990,6.486372146460252,-0.007731498502178224,-0.003927322353884933,-0.012830300018921647
E01003991,6.4528779945762444,-0.017143622701519912,-0.002834801680412534,-0.010695909935897762
E01003992,6.549737729095027,-0.01776696610865177,-0.0032350659851280755,-0.01268983372670736
E01003993,6.550771266425006,-0.01782248259639367,-0.003355400383175288,-0.012134837160391421
E01003994,6.528432357600188,-0.018121231811805732,-0.002827034208625012,-0.013065890939286246
E01003995,6.634172686509303,-0.018510292453941726,-0.003151410211332281,-0.015266099937292417
E01003997,6.463986214625541,-0.01748921999692415,-0.0027282166601862007,-0.011428779281031635
E01003998,6.620818300069364,-0.01828382043380068,-0.0032961561744080433,-0.014308786061165878
E01003999,6.541630589763512,-0.018251292415480156,-0.003035357835064961,-0.012812012992889626
E01004000,7.256168599371301,-0.02286645259715148,-0.005653706122200701,-0.0277467284954828
E01004001,7.503658983062833,-0.025752878839229134,-0.0065624384956696315,-0.030194138938914906
E01004002,7.109870978147162,-0.020528220182949763,-0.005701876133870577,-0.024879364000860788
E01004003,6.606481595011464,-0.02158692394378858,-0.0031511208061226663,-0.018230207213651834
E01004004,6.879511046091358,-0.020936759698453173,-0.004056245702324461,-0.02335783498685581
E01004005,7.020700523061251,-0.02257560789358815,-0.0048332828305753806,-0.023602614143597232
E01004006,7.159166276112992,-0.022730903487331637,-0.005175982131295906,-0.026593248650971672
E01004007,6.717012100787631,-0.010890895804691733,-0.004535093124427513,-0.016594980672293237
E01004008,6.895686575379525,-0.020024684142820368,-0.004830278687274941,-0.019300434643513588
E01004010,7.029614876613052,-0.020356039215866734,-0.005406659959267917,-0.020391265186829953
E01004011,6.860971313184224,-0.012540058408337175,-0.004909053462532146,-0.018719984685810823
E01004012,6.596849101255963,-0.006504888947760183,-0.0041535315698699995,-0.014981848249833814
E01004013,7.120040122065846,-0.019809884232893517,-0.0057368082766847215,-0.021459747682913505
E01004014,6.552781441136344,-0.0058439990534416494,-0.00414177020522896,-0.01426954561252333
E01004015,7.163774451528534,-0.020939906999109963,-0.005256594130012572,-0.028257448624524395
E01004016,6.92698275409371,-0.01788768599469965,-0.005064590674325379,-0.023567911127041805
E01004017,6.886507285968381,-0.016221030066806398,-0.004608864255167835,-0.024749983048888806
E01004018,6.905780707545962,-0.015719450751345638,-0.004532276710969914,-0.026058126310279383
E01004019,7.5470816211558525,-0.02656473318894847,-0.006530511267235643,-0.03113015891642951
E01004020,7.336812565390525,-0.02315241313677984,-0.006130733552823518,-0.028510260544525063
E01004021,7.573812967230268,-0.028546053983664676,-0.006290175718940231,-0.032051852433274124
E01004022,6.876096262169473,-0.001321961271909465,-0.004956655019999419,-0.033971131996669963
E01004023,6.805928997402452,-0.0014844469432960911,-0.004283352946364481,-0.035867781473462104
E01004024,6.597823354470586,0.0018060651856843636,-0.004338001221079178,-0.030093577253375508
E01004027,7.224843305014547,-0.005360528031317268,-0.005394854474259901,-0.041446590474077394
E01004028,7.064043418554292,-0.003891604705416555,-0.005115507702140017,-0.038354795780921394
E01004029,6.383225895192318,0.0008808227960421395,-0.0024957389850651292,-0.03370486616604145
E01004030,6.561355552533267,-0.00097663386115601,-0.002789647873632126,-0.03631549861151489
E01004031,6.379787731544216,0.0034425215800025096,-0.00305501781779594,-0.03248346975590889
E01004032,6.313037789452785,0.001879025364803219,-0.0025824239397410145,-0.03213787671223863
E01004033,6.441962383543427,0.001224881106953801,-0.0028086449704419598,-0.03417544069031722
E01004034,6.684172718471213,-0.000398647450969959,-0.003974909005427234,-0.03432721152045005
E01004035,6.409569543897927,0.004196889246972679,-0.003717431352284767,-0.028667918922423905
E01004036,6.336788257740337,0.006170851705422782,-0.0034802560258817947,-0.030872499454609608
E01004037,6.287847472972436,0.0024810329347379817,-0.003568743058394922,-0.019759918682585507
E01004038,6.326331799048532,0.0008564325015299282,-0.0037840597311736774,-0.016172688159534022
E01004039,6.477351941073708,0.004017371872893203,-0.004128999878063476,-0.021908807801342713
E01004040,6.354978498916239,0.001523436731216266,-0.003682652317336326,-0.016534113853077487
E01004041,6.366652076844539,0.0010839657543569093,-0.003814299352769636,-0.01657067903706923
E01004042,6.536832796814417,0.00282537962425061,-0.004490156791621032,-0.025164961478111314
E01004043,6.571320312323492,0.0029725897846950857,-0.004528253636210535,-0.024882877214650097
E01004044,6.658706132261766,0.003096944618434405,-0.0046169113728750715,-0.027005201043760276
E01004045,7.785720032725609,-0.03533726280957895,-0.007022927564610012,-0.032687691822853304
E01004046,7.818427748233447,-0.03324479644413324,-0.007111437363720011,-0.03367795575912811
E01004047,7.648639348662942,-0.035717058513314,-0.006900473682833606,-0.03076703558170083
E01004048,7.582879022488146,-0.03545092083173507,-0.006574838959304016,-0.0302058057969512
E01004049,7.715869920996308,-0.035542807501875176,-0.006955580057497012,-0.03145556488250413
E01004050,7.795126370401609,-0.033600912334567405,-0.007549213373381879,-0.03073958894579631
E01004051,7.687781907144309,-0.0335072817852014,-0.007071128480835927,-0.03072315508914
E01004052,7.820283071660554,-0.03423061219454672,-0.007265672023438833,-0.0329702686090301
E01004053,6.420779801141623,-0.002569063754827796,-0.0021491654586860295,-0.033628361430591405
E01004054,6.35121168978459,-0.0022609456801148233,-0.0027184090345555474,-0.029191292613884288
E01004055,6.343249648434797,-0.0008003988070560024,-0.0025394633447989603,-0.03088101361791579
E01004056,6.205014523094514,0.0006672376378266062,-0.002631996474775695,-0.028623067281466238
E01004057,6.14250676114331,0.0040228256321790815,-0.0025832717445659543,-0.029359598414396948
E01004058,6.158969192689324,0.004590859149250882,-0.0026269525612166926,-0.030342300184052973
E01004059,6.190026064626774,0.006050660460885178,-0.002787592661525459,-0.03093639070525716
E01004060,6.292037775888129,0.006237211662096777,-0.0031906677550897883,-0.03201930470346746
E01004061,7.727210379282435,-0.030186872600885734,-0.0074935859269633955,-0.03034745419171078
E01004062,7.590407334237956,-0.02827142937270068,-0.006753462032390633,-0.03069443385344894
E01004063,7.709663786771432,-0.030145453516780375,-0.007265962514641478,-0.03104074798538619
E01004064,7.591179047930722,-0.027753827347607615,-0.006670583061308928,-0.03131126695591386
E01004065,7.742848108343314,-0.03102335524700166,-0.007033752591726217,-0.032753071784948906
E01004066,7.470237471902417,-0.02585032952121593,-0.006837940399960571,-0.02589832943548316
E01004067,7.247833196368046,-0.024658477510124777,-0.005972326333283546,-0.024391544949147356
E01004068,7.425469518052493,-0.02583327458992906,-0.00619694473397287,-0.02916986503835051
E01004069,6.386880947203373,-0.006821026887555651,-0.00304078379885273,-0.02304628903997364
E01004070,7.268422694267733,-0.03197443418101121,-0.005810910421915877,-0.02696070738153946
E01004071,7.352693860591558,-0.030390826957176435,-0.005869107058030737,-0.028675457826459177
E01004072,6.777390246103919,-0.018648854901945063,-0.0044341926822529555,-0.024239513341048506
E01004073,7.335770661153267,-0.034479249208136706,-0.005884141254960383,-0.027035748023106113
E01004074,7.145294636909533,-0.031207231462786204,-0.005087172289145724,-0.025297769086360236
E01004075,6.492935414874833,-0.01221479905330465,-0.003661706496674328,-0.02256043182846393
E01004076,7.059122605942376,-0.013865758223771424,-0.003923615238544353,-0.026339976690640164
E01004077,6.956503637321988,-0.01611328045671849,-0.0031432980959350387,-0.025620553040801353
E01004078,7.125334966894693,-0.018480506968089158,-0.003361756070334872,-0.02716294277203608
E01004079,6.8108499198815275,-0.012332459683763342,-0.00337194118699134,-0.02443483345110618
E01004080,6.983590454719197,-0.021894994050246253,-0.002701193789990745,-0.02557074319898194
E01004081,6.68384164803282,-0.014072391359108448,-0.002529996302884624,-0.023415273293215723
E01004082,6.815483825281191,-0.021543535860459116,-0.0021799935062640215,-0.0240306841306784
E01004083,6.493610562542331,-0.012644652011111368,-0.0015089815578532301,-0.022443366087318926
E01004084,6.482510867170756,-0.010864178055485618,-0.0017498027238517198,-0.02306576893037819
E01004085,6.445260911086239,-0.010938696766659206,-0.0014610502506165052,-0.022417137846235776
E01004086,6.5796414710197375,-0.013035045770373057,-0.00209674459860449,-0.02280813393188357
E01004087,6.450775199143782,-0.010323944856832162,-0.0016042420725783935,-0.022531468954986745
E01004088,6.574951716711734,-0.01529583607959839,-0.0016775050441962952,-0.02268431465484779
E01004089,6.51344554654623,-0.012206492765230822,-0.0017207820447828759,-0.022574169756943097
E01004090,8.153761871788905,-0.051907538601642655,-0.0066531148920039975,-0.03375323584036224
E01004091,8.105199058798254,-0.04664094754970951,-0.00717622159769967,-0.03411841117531911
E01004092,8.202233591607923,-0.05067088357306264,-0.007274519024921155,-0.03374298620604501
E01004093,8.150493977559433,-0.05301176538973585,-0.006437282609378335,-0.0337300742784584
E01004094,8.09111032980572,-0.05052330617385057,-0.006322742771669382,-0.03380160270393696
E01004095,8.24651031844029,-0.056463106403503674,-0.006658284252037933,-0.033855259193925416
E01004096,8.200955578248585,-0.052773476247916236,-0.00693759385298421,-0.03373581992611039
E01004097,8.33033447146821,-0.04634773898338677,-0.008893760442349028,-0.03306485630034263
E01004098,8.264824116469105,-0.04260434921485599,-0.008529802745506007,-0.033275139919395486
E01004099,7.673435519438141,-0.027301773178066226,-0.006762118299529707,-0.029390347404685904
E01004100,8.096808842085785,-0.03887900678969363,-0.008509621216167782,-0.031167989959852788
E01004101,8.053720611516999,-0.038464530083455455,-0.008822804551744135,-0.03010491478579309
E01004102,7.69996947045667,-0.02985926262229971,-0.006357583773108095,-0.030043313506827363
E01004103,8.29965083893577,-0.04654852263493339,-0.009198534227955234,-0.032039991063381984
E01004104,7.424218658173574,-0.03318312184137157,-0.0048548065612892865,-0.027633222385047892
E01004105,8.152727723601307,-0.04706240778182927,-0.007807053753789841,-0.03240100903189213
E01004106,8.069339943273137,-0.046147539196434065,-0.007394922106967445,-0.03269817917821544
E01004107,7.120444560612884,-0.03127922397485126,-0.0036381926138129503,-0.02547411247958728
E01004108,6.944706847105222,-0.028903613521608692,-0.0032373524885262535,-0.024423686060858214
E01004109,7.1364532880665905,-0.009881428319189624,-0.0056447728621382195,-0.030059943000343092
E01004110,8.440128604006407,-0.06157273782417013,-0.007140453909003013,-0.03485536249095235
E01004111,8.622822681491057,-0.06289239581509068,-0.008138515364499995,-0.03588986151669281
E01004112,8.299882677435509,-0.05887613066698563,-0.006425364132979819,-0.034423084902209605
E01004114,8.052619135127232,-0.051183859090219365,-0.005781643241361008,-0.033798735528173744
E01004115,8.604827089571453,-0.05845454832482606,-0.008879427113901694,-0.035468541707251985
E01004116,8.710232475989477,-0.0569798208399196,-0.007963798777003907,-0.03809281413270472
E01004117,8.311505120511974,-0.03938586704936185,-0.004956833009777146,-0.03842761433098205
E01004118,8.769115308774158,-0.06119466817523123,-0.008935063858623629,-0.03720605696467384
E01004119,8.702030946699429,-0.05533052140629284,-0.00920870857684068,-0.03687814330232792
E01004120,8.741079205818238,-0.06396583682379398,-0.008473768599906771,-0.03693705258437684
E01004121,8.041479588717772,-0.03453974312545822,-0.004839448255583651,-0.03625333018028727
E01004122,8.405195378600652,-0.04423580270924127,-0.006510212563826364,-0.03761729920567135
E01004123,7.048921980920971,-0.008588247297527307,-0.006006745753847895,-0.024515458193213803
E01004124,7.397664235895601,-0.01189792547825614,-0.007275751896373412,-0.02834858753418081
E01004125,6.958424094435738,-0.011323032333312725,-0.005773552194885134,-0.022476069159892486
E01004126,7.094750639555228,-0.013946999817172331,-0.006153183044894897,-0.023602066549406015
E01004127,7.195745434103675,-0.018662704979535306,-0.006349197563076364,-0.02389589636508916
E01004128,7.3250388404981335,-0.020302054846019702,-0.006741043615563335,-0.025114614997481754
E01004129,6.896947475206783,-0.0034830547653779105,-0.005716059479895123,-0.02384460618161094
E01004130,7.941246163457504,-0.029082199930066083,-0.008665262337650744,-0.03128077417880508
E01004131,8.457977800662652,-0.046208906841294424,-0.009190172535544827,-0.035118760420516724
E01004132,8.618784106207869,-0.05162427910900341,-0.009246771897136461,-0.0362946317001859
E01004133,8.51973621044644,-0.049750095928476935,-0.009314799268890055,-0.03515826515550538
E01004134,7.903254772718487,-0.02897830281022368,-0.00860819407703681,-0.03168520930274452
E01004135,7.752307227113776,-0.022473258311671115,-0.00844272311070026,-0.030460212495829676
E01004136,8.1706965029498,-0.038778611461435415,-0.00906203686232254,-0.03283116962629979
E01004137,8.426646260117053,-0.0541351909441952,-0.009210662334944967,-0.0328045872900975
E01004138,8.342432062613996,-0.04801924998773502,-0.009624697735364047,-0.03187402206280476
E01004139,8.410502131212919,-0.05199134856801991,-0.009289172170705783,-0.03275459415235511
E01004140,8.368484831554678,-0.04944372594541361,-0.009647675892486152,-0.032134526079450776
E01004141,8.309912547753571,-0.047053661319497654,-0.009628785181065351,-0.03162621642127129
E01004142,8.456939147425187,-0.056371135265721815,-0.009006243886002215,-0.03322589153919056
E01004143,8.486196667841439,-0.05723560694756992,-0.008944599976679457,-0.03363505704320423
E01004144,7.731768024830157,-0.02718395675454415,-0.008090901894219113,-0.02849645528892514
E01004145,7.963946030046708,-0.029969803980950567,-0.00877531496016556,-0.030927556716328703
E01004146,8.278044690760613,-0.041638811086775585,-0.00966636828548614,-0.03222469025415878
E01004147,7.779956880126926,-0.030965478913938586,-0.008287941777947712,-0.028081213913268503
E01004148,8.406092179190972,-0.047623000339012324,-0.009675903527447445,-0.03322511271063383
E01004149,8.154961735472748,-0.040009399290853266,-0.00945641035732958,-0.03070807230025681
E01004150,8.330192283059983,-0.053986374480730015,-0.008018114490537359,-0.03350431848058877
E01004151,8.340710651994769,-0.05256154226830841,-0.008353632390060485,-0.033300662027652986
E01004152,8.293550385501346,-0.05514640653892557,-0.007425707622185331,-0.03366855005734686
E01004153,8.262844331646788,-0.05304068585453066,-0.007487667207160657,-0.03366154601900426
E01004154,8.313821757768652,-0.050873368472584106,-0.0082779731117049,-0.033364194562317456
E01004155,8.250955379977784,-0.05518864417406694,-0.0069865625557745835,-0.03372920531125002
E01004156,8.342025992370882,-0.056816919427705934,-0.007617429046524145,-0.03365526165208859
E01004157,8.39944383164278,-0.0604605554024085,-0.007171150593396221,-0.03441466325094043
E01004158,8.324598362286693,-0.0583664044406451,-0.0070497403363421005,-0.033935978554207984
E01004159,8.531887320096747,-0.05612319895456588,-0.009050793103163327,-0.034563899338162896
E01004160,8.487995585823532,-0.059729954670347134,-0.00834330579646267,-0.034101047958682136
E01004161,8.56325658309567,-0.060850878782739,-0.008419918078868207,-0.034971017092963824
E01004162,8.418690846076785,-0.058915001488124716,-0.007982848579464514,-0.03375428448744829
E01004163,7.19672130400475,-0.01899210665296573,-0.006258033178594529,-0.024060339712420793
E01004164,7.246244822197069,-0.0198287302615629,-0.006145143560017725,-0.024943135419313308
E01004165,7.494651224258892,-0.025771065712918945,-0.006843447036449145,-0.026505776518485673
E01004166,7.421804781176259,-0.02211619337202888,-0.006344635578696486,-0.02705023813394828
E01004167,7.4447397731072495,-0.025201307804286636,-0.006986976838498468,-0.025558002355953756
E01004168,7.7654921939320145,-0.031763790693724515,-0.008098223126073155,-0.027848233166148137
E01004169,6.997163877831834,-0.014581596352851327,-0.006061371398266274,-0.022228719111126297
E01004170,6.905715662865037,-0.016988700491508416,-0.003165102810668575,-0.025248682098632885
E01004171,7.2070904761186565,-0.016040859063760647,-0.005222581447490634,-0.026963594691584623
E01004172,6.941934967151765,-0.013495519960015433,-0.0038138539133783745,-0.02562105637410185
E01004173,6.830850785774926,-0.01030994949022223,-0.0037964728210444663,-0.024862034565230492
E01004174,6.721589469839937,-0.011873914402011264,-0.0028391828264005253,-0.024204208666630166
E01004175,7.2421053340599455,-0.01625764865197398,-0.005880202447206751,-0.02641888555687816
E01004176,7.263141111851138,-0.018942650066099374,-0.005011376359471728,-0.027491612413990257
E01004177,6.6164848659332955,-0.015705692701661167,-0.0019009976543479194,-0.02329495093782498
E01004178,6.60765792056748,-0.012325813194854419,-0.00216251382243708,-0.023450354327333625
E01004179,6.518497131821826,-0.01218641530198194,-0.0017891880795784122,-0.02285800276453284
E01004180,6.700289972527514,-0.021534540549312187,-0.0020971098039153594,-0.023207851648481603
E01004181,6.507962260336568,-0.014087857439391921,-0.0016519258280839819,-0.02273248145996009
E01004182,6.604319029108286,-0.011321678086213885,-0.0024614954921231055,-0.02322663840432273
E01004183,6.691678196306658,-0.0033940072919945376,-0.004780948565928292,-0.021209739871737222
E01004184,6.665785420165269,-0.004316036742150838,-0.0046955100439661866,-0.02063443488178041
E01004185,6.721036316175119,-0.007766719098426512,-0.005111546004868685,-0.020108218428743944
E01004186,6.861499743619538,-0.012382039263532154,-0.006030170970895118,-0.020449049908517997
E01004187,6.893566626594298,-0.011078452667197373,-0.005704413615690484,-0.021676320292795963
E01004188,6.96434339125661,-0.014522729355790697,-0.006064669520822643,-0.02175648199377142
E01004189,6.540014058003304,0.0024839744441080953,-0.004075771557235393,-0.021048054909359244
E01004190,8.461396435135061,-0.049184041342311025,-0.007616703810542597,-0.03671382696466762
E01004191,8.725752854097971,-0.05639596122903478,-0.008557825999964571,-0.03782423987649587
E01004192,7.78488364047058,-0.03780507771966205,-0.006019673540258137,-0.03211941364580248
E01004193,8.257228109654054,-0.0508340878700372,-0.007921406134033087,-0.03402082513326672
E01004194,8.477332224984893,-0.053637574228336184,-0.008931478160672204,-0.035142067515213954
E01004195,7.955603107493918,-0.036851787698870084,-0.005544430942063068,-0.034452032695431796
E01004196,8.597360850583433,-0.0536388568132508,-0.00886258050015303,-0.03644537465471255
E01004197,6.646136603282985,-0.013823857583269733,-0.003904362853988435,-0.012124681139874943
E01004198,6.792627098381456,-0.017461955176221983,-0.004569379482041506,-0.009400941635414044
E01004199,6.62647381577843,-0.015415570028880915,-0.003939744432937152,-0.008269350682720833
E01004200,6.545459953613887,-0.014912788670264632,-0.0036248604163914722,-0.007500296917324109
